,ID,건물명,주소,판매 유형,건물 유형,보증금,월 납입 비용,관리비,면적(단위:평),주변 지하철역,준공일자,판매등록일자,구,동
503,40001608,미등록 건물명,서초구 서초동 1359-14,전세,빌라,29000.0,0.0,5,21.4,"['양재역', '남부터미널역', '강남역']",19930119,2024-03-01,서초구,서초동
3385,40011860,미등록 건물명,서초구 양재동 256,월세,원룸,1000.0,80.0,10,7.3,"['양재시민의숲역', '양재역', '매봉역']",20150616,2024-03-11,서초구,양재동
17195,40066404,미등록 건물명,서초구 방배동 920-1,월세,빌라,30000.0,60.0,10,15.8,"['방배역', '내방역', '총신대입구(이수)역']",20160104,2024-05-04,서초구,방배동
20211,40076650,서초팰리스,서초구 서초동 1589-11,전세,오피스텔,25500.0,0.0,9,6.5,"['남부터미널역', '서초역', '교대역']",20210602,2024-03-07,서초구,서초동
3625,40012555,미등록 건물명,서초구 방배동 426-1,전세,빌라,38400.0,0.0,12,8.6,"['총신대입구(이수)역', '사당역', '내방역']",20200316,2024-03-05,서초구,방배동
3636,40012592,미등록 건물명,서초구 방배동 426-1,전세,빌라,37000.0,0.0,13,7.4,"['총신대입구(이수)역', '사당역', '내방역']",2020-03-16 ,2024-07-13,서초구,방배동
1095,40003901,미등록 건물명,서초구 잠원동 44-14,전세,원룸,13000.0,0.0,7,10.0,"['논현역', '잠원역', '반포역']",1997.7.28,2024-03-02,서초구,잠원동
15665,40060214,미등록 건물명,서초구 방배동 978-3,전세,빌라,25000.0,0.0,5,12.5,"['방배역', '내방역', '사당역']",20130122,2024-03-06,서초구,방배동
2650,40009422,미등록 건물명,서초구 양재동 11-66,월세,원룸,2000.0,90.0,0,9.2,"['양재역', '매봉역']",2002.08.06,2024-03-09,서초구,양재동
17563,40067679,서초아트래디앙,서초구 서초동 1582-16,전세,오피스텔,110000.0,0.0,19.5,23.7,"['남부터미널역', '서초역', '교대역']",2023.05.12,2024-08-05,서초구,서초동
17569,40067699,미등록 건물명,서초구 반포동 740-3,월세,원룸,1000.0,70.0,8,7.0,"['신논현역', '사평역', '논현역']",2015년6월25일,2024-03-09,서초구,반포동
21467,40081627,미등록 건물명,서초구 잠원동 10-4,월세,원룸,1000.0,65.0,0,7.0,"['신사역', '잠원역', '논현역']",20020813,2024-03-11,서초구,잠원동
17584,40067730,미등록 건물명,서초구 서초동 1566-18,월세,원룸,1000.0,58.0,10,8.0,"['교대역', '남부터미널역', '서초역']",19961007,2024-07-09,서초구,서초동
17492,40067424,미등록 건물명,서초구 서초동 1302-35,월세,원룸,1000.0,66.0,9,5.7,"['신논현역', '강남역', '사평역']",19891103,2024-03-05,서초구,서초동
17588,40067746,서초아트래디앙,서초구 서초동 1582-16,전세,오피스텔,110000.0,0.0,19.5,24.1,"['남부터미널역', '서초역', '교대역']",2023.05.12,2024-08-06,서초구,서초동
20577,40078315,미등록 건물명,서초구 방배동 858-28,월세,원룸,3000.0,100.0,8,6.8,"['내방역', '총신대입구(이수)역', '방배역']",2023.6.30,2024-06-29,서초구,방배동
226,40000705,미등록 건물명,서초구 방배동 467-23,전세,빌라,45000.0,0.0,7,8.4,"['사당역', '총신대입구(이수)역', '방배역']",2021.05.04,2024-03-03,서초구,방배동
22218,40084122,미등록 건물명,서초구 방배동 970-26,전세,빌라,25000.0,0.0,0,12.0,"['사당역', '총신대입구(이수)역', '방배역']",1996.08.24 ,2024-03-13,서초구,방배동
15577,40059882,미등록 건물명,서초구 양재동 374-2,월세,빌라,28900.0,15.0,5,9.1,['양재시민의숲역'],2016.03.31,2024-03-19,서초구,양재동
18706,40071384,미등록 건물명,서초구 잠원동 10-12,월세,빌라,115.0,115.0,10,14.0,"['신사역', '잠원역', '논현역']",1983-10-21 ,2024-03-07,서초구,잠원동
1146,40004112,지젤시그니티,서초구 서초동 1595-1,월세,오피스텔,300.0,230.0,20,12.8,"['남부터미널역', '서초역', '교대역']",2022 09 30,2024-07-17,서초구,서초동
17610,40067818,서초아트래디앙,서초구 서초동 1582-16,전세,오피스텔,110000.0,0.0,19.5,24.2,"['남부터미널역', '서초역', '교대역']",2023.05.12,2024-07-19,서초구,서초동
15551,40059768,서초디오빌강남,서초구 서초동 1309-1,월세,오피스텔,1000.0,95.0,16,10.0,"['신논현역', '강남역', '사평역']",2004.05.19,2024-03-09,서초구,서초동
15549,40059761,현대썬앤빌강남더인피닛,서초구 서초동 1303-6,월세,오피스텔,150.0,110.0,16,6.2,"['신논현역', '강남역', '사평역']",20180525,2024-03-04,서초구,서초동
20564,40078270,미등록 건물명,서초구 반포동 743-6,월세,원룸,130.0,100.0,13,8.6,"['사평역', '신논현역', '반포역']",2005.05.31,2024-03-06,서초구,반포동
651,40002177,미등록 건물명,서초구 반포동 732-16,월세,빌라,2000.0,175.0,10,20.0,"['신논현역', '사평역', '논현역']",20100429,2024-03-01,서초구,반포동
17449,40067292,미등록 건물명,서초구 방배동 902-8,월세,원룸,20000.0,15.0,10,6.1,"['내방역', '방배역', '총신대입구(이수)역']",20181113,2024-03-10,서초구,방배동
258,40000829,미등록 건물명,서초구 잠원동 11-10,월세,원룸,1000.0,60.0,10,9.0,"['신사역', '잠원역', '논현역']",1995-11-29 ,2024-03-06,서초구,잠원동
20228,40076718,미등록 건물명,서초구 방배동 12-61,전세,빌라,40000.0,0.0,8,15.3,"['구반포역', '내방역', '신반포역']",2017.04.14,2024-04-15,서초구,방배동
22926,40086512,미등록 건물명,서초구 방배동 916-32,전세,빌라,40000.0,0.0,7,13.6,"['방배역', '내방역', '총신대입구(이수)역']",2016.11.02,2024-03-16,서초구,방배동
15987,40061784,미등록 건물명,서초구 반포동 724-20,전세,원룸,12000.0,0.0,5,8.0,"['논현역', '신논현역', '사평역']",1995.08.31,2024-03-05,서초구,반포동
15981,40061762,미등록 건물명,서초구 반포동 724-31,월세,원룸,15000.0,25.0,5,10.0,"['논현역', '신논현역', '사평역']",20030812,2024-03-05,서초구,반포동
3407,40011946,르피에드인강남,서초구 서초동 1321-7,월세,오피스텔,20000.0,550.0,0,14.4,"['강남역', '신논현역', '교대역']",2024.01.29,2024-08-20,서초구,서초동
9764,40037398,미등록 건물명,서초구 서초동 1614-7,월세,빌라,20000.0,220.0,0,25.8,"['남부터미널역', '교대역', '강남역']",1988-12-16,2024-08-28,서초구,서초동
19132,40072797,미등록 건물명,서초구 반포동 726-16,월세,빌라,3000.0,130.0,10,16.1,"['신논현역', '사평역', '논현역']",19960213,2024-03-06,서초구,반포동
17223,40066494,미등록 건물명,서초구 양재동 17-3,월세,빌라,16000.0,70.0,3,20.9,"['양재역', '매봉역', '양재시민의숲역']",1996.7.19,2024-03-08,서초구,양재동
20275,40076940,미등록 건물명,서초구 반포동 733-20,월세,원룸,70.0,60.0,7,7.0,"['신논현역', '사평역', '논현역']",19910514,2024-03-08,서초구,반포동
970,40003459,해링턴타워서초,서초구 서초동 1445-1,전세,오피스텔,24000.0,0.0,9,5.6,"['남부터미널역', '교대역', '서초역']",2023.12,2024-03-01,서초구,서초동
2770,40009834,피앤디솔로빌,서초구 서초동 1623-3,월세,오피스텔,1000.0,55.0,9,4.8,"['남부터미널역', '교대역', '서초역']",2005,2024-03-16,서초구,서초동
22079,40083662,미등록 건물명,서초구 반포동 701-53,전세,원룸,18500.0,0.0,26,9.0,"['논현역', '반포역', '사평역']",20020919,2024-03-07,서초구,반포동
20332,40077215,미등록 건물명,서초구 서초동 1358-15,월세,빌라,2000.0,120.0,9,13.0,"['양재역', '강남역', '남부터미널역']",2000.11,2024-03-17,서초구,서초동
19094,40072679,미등록 건물명,서초구 잠원동 10-4,월세,원룸,1000.0,50.0,10,6.0,"['신사역', '잠원역', '논현역']",2002.08.13,2024-03-09,서초구,잠원동
3427,40012026,르피에드인강남,서초구 서초동 1321-7,월세,오피스텔,5000.0,370.0,0,13.1,"['강남역', '신논현역', '교대역']",2024.01.29,2024-08-06,서초구,서초동
22113,40083773,미등록 건물명,서초구 방배동 876-26,전세,빌라,36000.0,0.0,5,14.9,"['내방역', '방배역', '총신대입구(이수)역']",2002.01.03,2024-06-11,서초구,방배동
18941,40072208,미등록 건물명,서초구 반포동 733-24,월세,원룸,80.0,80.0,9.9,7.0,"['신논현역', '사평역', '논현역']",20160630,2024-03-10,서초구,반포동
17333,40066877,미등록 건물명,서초구 방배동 426-1,전세,빌라,35500.0,0.0,12,8.6,"['총신대입구(이수)역', '사당역', '내방역']",2020-03-16,2024-03-12,서초구,방배동
6102,40022715,미등록 건물명,서초구 서초동 1344-1,월세,빌라,3000.0,150.0,5,19.2,"['양재역', '남부터미널역', '강남역']",19901017,2024-03-04,서초구,서초동
266,40000851,강남역푸르지오시티,서초구 서초동 1337-3,월세,오피스텔,1000.0,80.0,15,7.1,"['강남역', '양재역', '역삼역']",20140916,2024-06-11,서초구,서초동
995,40003548,미등록 건물명,서초구 방배동 794-1,월세,빌라,5000.0,230.0,7,12.2,"['내방역', '총신대입구(이수)역', '구반포역']",2022.07.15,2024-03-01,서초구,방배동
17620,40067850,미등록 건물명,서초구 반포동 716-9,전세,원룸,15000.0,0.0,6,6.3,"['사평역', '논현역', '신논현역']",2010.12.14,2024-03-06,서초구,반포동
23234,40087562,미등록 건물명,서초구 반포동 735-25,월세,원룸,70.0,65.0,7,8.0,"['신논현역', '논현역', '사평역']",19950728,2024-03-09,서초구,반포동
9763,40037382,미등록 건물명,서초구 서초동 1340-12,월세,원룸,1000.0,90.0,5,13.1,"['양재역', '강남역', '남부터미널역']",1983.09.14,2024-07-03,서초구,서초동
11242,40043488,미등록 건물명,서초구 양재동 286-2,전세,빌라,25000.0,0.0,3,9.3,"['양재시민의숲역', '매봉역']",20111223,2024-03-09,서초구,양재동
12640,40049380,미등록 건물명,서초구 방배동 853-20,월세,빌라,2000.0,110.0,6,11.0,"['내방역', '총신대입구(이수)역', '방배역']",20150114,2024-03-25,서초구,방배동
12577,40049114,미등록 건물명,서초구 방배동 926-27,월세,원룸,1000.0,70.0,5,7.6,"['방배역', '내방역', '총신대입구(이수)역']",20130716,2024-03-20,서초구,방배동
13947,40054086,동양라디안루키,서초구 서초동 1600-7,월세,오피스텔,1000.0,60.0,9,6.3,"['남부터미널역', '교대역', '서초역']",20040426,2024-03-12,서초구,서초동
12526,40048941,에피소드강남262,서초구 서초동 1339-9,월세,오피스텔,1000.0,125.0,15,5.9,"['양재역', '강남역', '역삼역']",2021.11.22,2024-03-12,서초구,서초동
12506,40048862,미등록 건물명,서초구 양재동 10-70,월세,원룸,1000.0,60.0,0,10.0,"['양재역', '매봉역', '양재시민의숲역']",19951016,2024-03-06,서초구,양재동
10217,40038983,서초아트갤러리,서초구 서초동 1589-3,월세,오피스텔,1000.0,80.0,9,6.7,"['남부터미널역', '서초역', '교대역']",2018년 03월 27일 ,2024-03-06,서초구,서초동
10209,40038940,미등록 건물명,서초구 서초동 1432-7,월세,원룸,3000.0,50.0,25,7.9,"['남부터미널역', '양재역', '교대역']",2014년 07월 30일,2024-03-11,서초구,서초동
10197,40038913,미등록 건물명,서초구 방배동 927-9,월세,원룸,3000.0,45.0,7,6.0,"['내방역', '방배역', '총신대입구(이수)역']",20150309,2024-03-19,서초구,방배동
10182,40038867,미등록 건물명,서초구 잠원동 26-19,월세,원룸,3000.0,65.0,5,7.0,"['신사역', '논현역', '잠원역']",20171214,2024-03-06,서초구,잠원동
13931,40054027,미등록 건물명,서초구 서초동 1640-18,월세,원룸,2000.0,45.0,5,7.0,"['교대역', '강남역', '남부터미널역']",19980320,2024-03-05,서초구,서초동
10180,40038848,미등록 건물명,서초구 반포동 726-31,월세,원룸,1500.0,60.0,15,8.0,"['신논현역', '사평역', '논현역']",2002-10-07,2024-03-04,서초구,반포동
10805,40041622,미등록 건물명,서초구 방배동 931-3,전세,빌라,30000.0,0.0,5,15.2,"['내방역', '방배역', '총신대입구(이수)역']",20020816,2024-03-05,서초구,방배동
9582,40036749,미등록 건물명,서초구 방배동 477-11,전세,빌라,45000.0,0.0,6,16.3,"['사당역', '방배역', '총신대입구(이수)역']",20180712,2024-03-04,서초구,방배동
13421,40052189,강남역인앤인,서초구 서초동 1330-12,월세,오피스텔,1000.0,80.0,9,8.3,"['강남역', '역삼역', '양재역']",20050330,2024-03-04,서초구,서초동
8481,40032576,미등록 건물명,서초구 방배동 2754-12,월세,빌라,5000.0,225.0,3,23.6,"['남태령역', '사당역']",20230920,2024-03-16,서초구,방배동
14142,40054808,이즈타워,서초구 서초동 1337-14,월세,오피스텔,5000.0,80.0,15,11.6,"['강남역', '양재역', '역삼역']",20061201,2024-03-05,서초구,서초동
10893,40041947,미등록 건물명,서초구 서초동 1507-26,전세,빌라,30000.0,0.0,4,7.6,"['서초역', '방배역', '남부터미널역']",2018.04.20,2024-03-05,서초구,서초동
12141,40047448,미등록 건물명,서초구 반포동 743-11,월세,빌라,2000.0,140.0,10,12.0,"['사평역', '신논현역', '논현역']",2018년8월30일,2024-03-30,서초구,반포동
12078,40047223,헤센파크힐,서초구 서초동 1633-4,전세,오피스텔,39900.0,0.0,15,10.0,"['교대역', '남부터미널역', '강남역']",20180730,2024-03-16,서초구,서초동
8555,40032852,서초현대렉시온,서초구 서초동 1338-20,월세,오피스텔,120.0,120.0,0,10.3,"['양재역', '강남역', '역삼역']",2005-01-12,2024-03-02,서초구,서초동
8473,40032551,미등록 건물명,서초구 서초동 1512-2,월세,빌라,5000.0,350.0,12,16.0,"['서초역', '남부터미널역', '교대역']",20220331,2024-03-25,서초구,서초동
8664,40033254,미등록 건물명,서초구 반포동 733-20,월세,원룸,1000.0,70.0,10,7.0,"['신논현역', '사평역', '논현역']",19910514,2024-03-09,서초구,반포동
10700,40041253,미등록 건물명,서초구 양재동 362-3,매매,빌라,8.0,15.0,['양재시민의숲역'],2022-11-22,2024-03-14,,,서초구,양재동
8168,40031419,르피에드인강남,서초구 서초동 1321-7,월세,오피스텔,10000.0,450.0,0,8.9,"['강남역', '신논현역', '교대역']",2024.01.29,2024-03-06,서초구,서초동
14734,40056942,미등록 건물명,서초구 반포동 720-25,전세,원룸,16000.0,0.0,8,6.8,"['논현역', '신논현역', '사평역']",2016.05.26,2024-03-06,서초구,반포동
13495,40052448,미등록 건물명,서초구 방배동 977-14,전세,빌라,42000.0,0.0,6,15.7,"['방배역', '내방역', '총신대입구(이수)역']",20170612,2024-03-13,서초구,방배동
13377,40052068,강남역인앤인,서초구 서초동 1330-12,월세,오피스텔,1000.0,80.0,15,8.3,"['강남역', '역삼역', '양재역']",20050330,2024-03-06,서초구,서초동
13501,40052476,미등록 건물명,서초구 반포동 732-16,월세,빌라,2000.0,177.0,7,19.7,"['신논현역', '사평역', '논현역']",20100429,2024-03-11,서초구,반포동
13588,40052816,미등록 건물명,서초구 방배동 451-14,월세,원룸,3000.0,43.0,8,5.1,"['사당역', '총신대입구(이수)역', '방배역']",20110112,2024-04-27,서초구,방배동
10479,40040303,미등록 건물명,서초구 반포동 726-9,전세,원룸,15000.0,0.0,8,7.0,"['신논현역', '논현역', '사평역']",19891229,2024-03-07,서초구,반포동
7528,40028512,미등록 건물명,서초구 양재동 86-9,전세,원룸,10000.0,0.0,5,7.0,"['매봉역', '양재역', '양재시민의숲역']",19950711,2024-06-21,서초구,양재동
7953,40030430,미등록 건물명,서초구 반포동 739-10,월세,원룸,100.0,70.0,9.9,6.0,"['신논현역', '사평역', '논현역']",2017-12-22 ,2024-04-17,서초구,반포동
13000,40050716,미등록 건물명,서초구 반포동 718-3,월세,빌라,1000.0,80.0,10,3.6,"['논현역', '사평역', '반포역']",1996.12.30,2024-03-05,서초구,반포동
8228,40031658,미등록 건물명,서초구 잠원동 48-2,월세,빌라,1000.0,88.0,10,10.6,"['잠원역', '논현역', '반포역']",19890725,2024-03-05,서초구,잠원동
10293,40039399,미등록 건물명,서초구 반포동 735-7,월세,원룸,50.0,50.0,5,5.0,"['신논현역', '논현역', '사평역']",1986-12-31,2024-08-09,서초구,반포동
13775,40053485,미등록 건물명,서초구 반포동 733-9,월세,원룸,500.0,36.0,6,7.0,"['신논현역', '사평역', '논현역']",1991-11-20,2024-08-08,서초구,반포동
